txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label
TXN000693,CUST1315,2024-08-13,Cash Deposit,2264.78,India,Low,HNI,Finance,2,0,0,0,0,0,0,0
TXN000694,CUST1191,2024-02-13,RTGS,28155.66,India,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0
TXN000695,CUST1317,2024-05-27,Crypto Exchange,2243.68,India,Low,Corporate,Retail Trade,3,0,0,0,0,0,0,0
TXN000696,CUST1056,2024-01-12,SWIFT,9021.35,UK,Low,SME,Hospitality,2,0,0,0,0,0,20,0
TXN000697,CUST1108,2024-05-12,NEFT,3958.08,Singapore,Low,Corporate,Finance,4,0,0,0,0,0,0,0
TXN000698,CUST1072,2024-12-05,NEFT,16621.79,Singapore,Low,Retail,Hospitality,1,0,0,0,0,0,15,0
TXN000699,CUST1030,2024-12-22,Crypto Exchange,13366.32,Singapore,Low,SME,Real Estate,3,0,0,0,0,0,15,0
TXN000700,CUST1335,2024-12-04,SWIFT,9185.6,Japan,Low,Retail,IT Services,8,0,1,0,0,1,70,1
TXN000701,CUST1500,2024-11-01,SWIFT,38419.1,Singapore,Low,Retail,Import/Export,1,0,0,0,0,0,15,0
TXN000702,CUST1256,2024-01-12,RTGS,3770.55,India,Low,HNI,Finance,2,0,0,0,0,0,0,0
TXN000703,CUST1156,2024-03-21,SWIFT,5405.58,India,Low,SME,Hospitality,3,0,0,0,0,0,20,0
TXN000704,CUST1181,2024-05-21,NEFT,1866.56,Japan,Low,SME,Real Estate,1,0,0,0,0,0,0,0
TXN000705,CUST1449,2024-10-11,Wire Transfer,4161.21,UK,Low,HNI,Retail Trade,2,0,0,0,0,0,20,0
TXN000706,CUST1459,2024-02-14,Cash Deposit,284323.03,Japan,Low,HNI,Healthcare,12,0,0,0,0,1,45,1
TXN000707,CUST1229,2024-03-11,RTGS,14270.51,Singapore,Low,Corporate,Real Estate,5,0,0,0,0,0,30,0
TXN000708,CUST1103,2024-12-27,RTGS,25222.28,Singapore,Low,Corporate,Import/Export,2,0,0,0,0,0,15,0
TXN000709,CUST1465,2024-03-21,NEFT,2031.95,UK,Low,Corporate,Healthcare,1,0,0,0,0,0,0,0
TXN000710,CUST1485,2024-03-15,Cash Withdrawal,29864.0,Australia,Low,Retail,Real Estate,1,0,0,0,0,0,15,0
TXN000711,CUST1450,2024-08-14,Cash Withdrawal,61911.23,Australia,Low,HNI,Hospitality,3,0,0,0,0,0,15,0
TXN000712,CUST1096,2024-01-14,Cash Deposit,325391.72,Yemen,High,Retail,Real Estate,12,0,0,1,1,1,100,1
TXN000713,CUST1068,2024-07-10,RTGS,15065.35,USA,Low,HNI,Healthcare,4,0,0,0,0,0,15,0
TXN000714,CUST1070,2024-01-17,Cash Deposit,135292.41,Germany,Low,Corporate,Real Estate,1,0,0,0,0,0,15,0
TXN000715,CUST1486,2024-12-09,RTGS,2538.47,USA,Low,HNI,Real Estate,2,0,0,0,0,0,0,0
TXN000716,CUST1474,2024-09-07,NEFT,440048.71,Germany,Low,HNI,Retail Trade,17,0,0,0,0,0,30,1
TXN000717,CUST1480,2024-08-19,Wire Transfer,1252.65,Germany,Low,Retail,Finance,1,0,0,0,0,0,0,0
TXN000718,CUST1125,2024-10-12,Wire Transfer,562.23,Germany,Low,HNI,Healthcare,5,0,0,0,0,0,15,0
TXN000719,CUST1492,2024-08-13,Cash Withdrawal,76425.1,Germany,Low,Retail,Real Estate,3,0,0,0,0,0,15,0
TXN000720,CUST1146,2024-05-30,SWIFT,21623.77,Singapore,Low,HNI,Real Estate,1,0,0,0,0,0,15,0
TXN000721,CUST1462,2024-11-26,Crypto Exchange,7454.87,Germany,Low,Corporate,Hospitality,1,0,0,0,0,0,20,0
TXN000722,CUST1057,2024-12-22,NEFT,12332.0,Singapore,Low,Corporate,Retail Trade,2,0,0,0,0,0,15,0
TXN000723,CUST1165,2024-08-20,Cash Deposit,1497.82,Singapore,Low,HNI,IT Services,2,0,0,0,0,0,0,0
TXN000724,CUST1046,2024-11-28,RTGS,200000.0,Australia,Low,SME,Import/Export,2,1,0,0,0,0,20,0
TXN000725,CUST1063,2024-08-18,RTGS,9836.27,Australia,Low,Retail,IT Services,3,0,0,0,0,0,20,0
TXN000726,CUST1362,2024-09-18,Crypto Exchange,121954.85,India,Low,HNI,Healthcare,10,0,0,0,0,1,45,1
TXN000727,CUST1091,2024-06-07,Cash Withdrawal,9548.05,Australia,Low,Retail,Hospitality,4,0,0,0,0,0,20,0
TXN000728,CUST1092,2024-01-02,Cash Deposit,24068.28,Singapore,Low,Retail,Real Estate,3,0,0,0,0,0,15,0
TXN000729,CUST1254,2024-01-03,Crypto Exchange,272060.06,Somalia,High,HNI,Finance,20,0,0,0,0,1,80,1
TXN000730,CUST1142,2024-03-16,Cash Deposit,16672.47,India,Low,Corporate,IT Services,3,0,0,0,0,0,15,0
TXN000731,CUST1437,2024-11-04,NEFT,9561.2,Syria,High,Retail,Healthcare,10,0,1,0,0,0,90,1
TXN000732,CUST1287,2024-10-23,RTGS,11336.99,UK,Low,Corporate,Hospitality,1,0,0,0,0,0,15,0
TXN000733,CUST1153,2024-02-04,SWIFT,429489.33,Syria,High,SME,Import/Export,9,0,1,0,0,0,85,1
TXN000734,CUST1107,2024-11-18,NEFT,2475.72,Singapore,Low,Retail,IT Services,1,0,0,0,0,0,0,0
TXN000735,CUST1352,2024-06-11,NEFT,16435.56,UK,Low,SME,Hospitality,5,0,0,0,0,0,30,0
TXN000736,CUST1319,2024-10-15,NEFT,136357.68,Germany,Low,SME,Real Estate,5,0,0,0,0,0,30,0
TXN000737,CUST1254,2024-11-08,Cash Deposit,60969.56,USA,Low,HNI,Retail Trade,3,0,0,0,0,0,15,0
TXN000738,CUST1000,2024-11-16,SWIFT,88413.5,Japan,Low,Retail,IT Services,1,0,0,0,0,0,15,0
TXN000739,CUST1106,2024-06-19,Wire Transfer,3763.77,UK,Low,HNI,Hospitality,5,0,0,0,0,0,15,0
TXN000740,CUST1108,2024-12-19,Cash Deposit,1836.46,UK,Low,Retail,Healthcare,3,0,0,0,0,0,0,0
TXN000741,CUST1157,2024-06-14,NEFT,6709.77,Japan,Low,SME,Finance,1,0,0,0,0,0,20,0
TXN000742,CUST1170,2024-10-18,RTGS,63102.82,North Korea,High,SME,Hospitality,15,0,0,0,0,1,80,1
TXN000743,CUST1079,2024-06-20,NEFT,416374.98,India,Low,HNI,Retail Trade,14,0,0,0,0,1,45,1
TXN000744,CUST1169,2024-05-23,Cash Deposit,8809.51,Japan,Low,SME,IT Services,1,0,0,0,0,0,20,0
TXN000745,CUST1192,2024-07-18,NEFT,41826.58,USA,Low,Corporate,Finance,5,0,0,0,0,0,30,0
TXN000746,CUST1400,2024-06-10,Crypto Exchange,172173.84,Myanmar,High,SME,Healthcare,16,0,0,0,0,1,80,1
TXN000747,CUST1401,2024-02-17,Cash Deposit,61220.65,Yemen,High,Retail,Retail Trade,9,0,1,0,0,0,85,1
TXN000748,CUST1073,2024-12-12,NEFT,639.89,USA,Low,Retail,Retail Trade,2,0,0,0,0,0,0,0
TXN000749,CUST1235,2024-09-24,Crypto Exchange,80364.31,India,Low,HNI,Healthcare,1,0,0,0,0,0,15,0
TXN000750,CUST1022,2024-01-24,SWIFT,6393.19,India,Low,Retail,Import/Export,5,0,0,0,0,0,35,0
TXN000751,CUST1381,2024-06-08,NEFT,4271.32,Australia,Low,SME,IT Services,2,0,0,0,0,0,20,0
TXN000752,CUST1098,2024-06-12,NEFT,1775.51,Japan,Low,SME,Import/Export,4,0,0,0,0,0,0,0
TXN000753,CUST1139,2024-02-28,Cash Withdrawal,677.03,India,Low,Corporate,Real Estate,5,0,0,0,0,0,15,0
TXN000754,CUST1052,2024-10-08,Cash Withdrawal,27854.67,UK,Low,Corporate,Finance,3,0,0,0,0,0,15,0
TXN000755,CUST1360,2024-03-28,Cash Deposit,7872.33,Syria,High,SME,Finance,6,0,1,0,0,1,100,1
TXN000756,CUST1218,2024-11-01,RTGS,333261.81,Germany,Low,HNI,Real Estate,16,0,1,0,0,0,50,1
TXN000757,CUST1498,2024-02-17,Cash Deposit,9045.09,Japan,Low,HNI,Finance,4,0,0,0,0,0,20,0
TXN000758,CUST1158,2024-04-24,Cash Deposit,9425.46,North Korea,High,HNI,Hospitality,17,0,1,0,0,0,90,1
TXN000759,CUST1249,2024-02-27,SWIFT,1170.35,UK,Low,Retail,IT Services,4,0,0,0,0,0,0,0
TXN000760,CUST1087,2024-11-05,Cash Withdrawal,1161.4,Singapore,Low,SME,Retail Trade,2,0,0,0,0,0,0,0
TXN000761,CUST1207,2024-11-28,NEFT,4896.73,India,Low,Retail,Import/Export,3,0,0,0,0,0,20,0
TXN000762,CUST1205,2024-05-04,NEFT,99065.08,Singapore,Low,HNI,Real Estate,2,0,0,0,0,0,15,0
TXN000763,CUST1196,2024-12-21,Cash Deposit,5489.61,Singapore,Low,Retail,Import/Export,4,0,0,0,0,0,20,0
TXN000764,CUST1222,2024-04-30,RTGS,850.04,USA,Low,SME,Finance,1,0,0,0,0,0,0,0
TXN000765,CUST1364,2024-11-01,NEFT,5604.84,Germany,Low,HNI,IT Services,3,0,0,0,0,0,20,0
TXN000766,CUST1420,2024-07-26,Cash Withdrawal,5382.53,India,Low,HNI,Real Estate,5,0,0,0,0,0,35,0
TXN000767,CUST1416,2024-11-26,SWIFT,90739.85,Singapore,Low,HNI,Import/Export,5,0,0,0,0,1,45,1
TXN000768,CUST1228,2024-06-11,RTGS,141.84,UK,Low,Corporate,Real Estate,5,0,0,0,0,0,15,0
TXN000769,CUST1347,2024-06-25,RTGS,7469.31,India,Low,SME,Hospitality,5,0,0,0,0,0,35,0
TXN000770,CUST1261,2024-05-30,Cash Deposit,9455.02,India,Low,HNI,Retail Trade,16,0,1,0,1,0,80,1
TXN000771,CUST1320,2024-07-26,SWIFT,5730.73,Germany,Low,SME,Healthcare,4,0,0,0,0,0,20,0
TXN000772,CUST1339,2024-04-06,Cash Deposit,23024.39,Singapore,Low,Corporate,Hospitality,4,0,0,0,0,0,15,0
TXN000773,CUST1184,2024-12-09,Cash Withdrawal,129759.0,USA,Low,HNI,Real Estate,2,0,0,0,0,0,15,0
TXN000774,CUST1331,2024-09-06,RTGS,488738.76,Myanmar,High,Retail,Real Estate,18,0,0,0,0,0,65,1
TXN000775,CUST1232,2024-08-18,Crypto Exchange,43907.81,Germany,Low,HNI,Finance,3,0,0,0,0,0,15,0
TXN000776,CUST1217,2024-05-01,SWIFT,5413.59,Australia,Low,Retail,Finance,5,0,0,0,0,0,35,0
TXN000777,CUST1474,2024-10-17,Wire Transfer,1541.04,Germany,Low,SME,IT Services,3,0,0,0,0,0,0,0
TXN000778,CUST1246,2024-09-26,RTGS,492650.77,Germany,Low,Retail,Real Estate,7,0,0,0,0,0,30,1
TXN000779,CUST1342,2024-10-03,RTGS,200000.0,Japan,Low,Retail,Healthcare,5,1,0,0,0,0,35,0
TXN000780,CUST1027,2024-01-06,Crypto Exchange,8855.8,Germany,Low,SME,Finance,4,0,0,0,0,0,20,0
TXN000781,CUST1240,2024-05-30,Cash Withdrawal,8274.17,UK,Low,SME,Hospitality,2,0,0,0,0,0,20,0
TXN000782,CUST1472,2024-10-15,Crypto Exchange,7960.52,Singapore,Low,SME,Healthcare,6,0,0,0,0,1,50,1
TXN000783,CUST1064,2024-05-22,Crypto Exchange,7815.09,UK,Low,Retail,Retail Trade,2,0,0,0,0,0,20,0
TXN000784,CUST1140,2024-02-27,RTGS,10906.64,Singapore,Low,SME,IT Services,2,0,0,0,0,0,15,0
TXN000785,CUST1378,2024-07-08,SWIFT,6525.41,Japan,Low,Corporate,Healthcare,2,0,0,0,0,0,20,0
TXN000786,CUST1358,2024-09-27,Cash Deposit,3427.23,Japan,Low,Corporate,Hospitality,1,0,0,0,0,0,0,0
TXN000787,CUST1043,2024-03-19,Crypto Exchange,3567.83,Japan,Low,Corporate,Finance,4,0,0,0,0,0,0,0
TXN000788,CUST1211,2024-08-13,RTGS,7714.6,Australia,Low,HNI,Real Estate,2,0,0,0,0,0,20,0
TXN000789,CUST1375,2024-05-15,RTGS,3586.25,Japan,Low,SME,IT Services,1,0,0,0,0,0,0,0
TXN000790,CUST1237,2024-08-31,Cash Withdrawal,388592.53,Syria,High,HNI,Hospitality,17,0,0,1,0,1,100,1
TXN000791,CUST1229,2024-09-28,Cash Withdrawal,2781.46,Australia,Low,HNI,Healthcare,1,0,0,0,0,0,0,0
TXN000792,CUST1272,2024-11-08,SWIFT,436260.05,North Korea,High,SME,Retail Trade,8,0,1,0,0,0,85,1
TXN000793,CUST1344,2024-12-12,Cash Withdrawal,9505.69,Australia,Low,Corporate,Finance,2,0,0,0,0,0,20,0
TXN000794,CUST1005,2024-01-07,Wire Transfer,5527.74,Germany,Low,Retail,Retail Trade,1,0,0,0,0,0,20,0
TXN000795,CUST1350,2024-05-25,Cash Deposit,77341.77,UK,Low,HNI,Import/Export,2,0,0,0,0,0,15,0
TXN000796,CUST1317,2024-12-02,NEFT,147571.12,India,Low,Retail,IT Services,8,0,1,0,0,0,50,1
TXN000797,CUST1411,2024-04-04,RTGS,151.95,UK,Low,Corporate,IT Services,3,0,0,0,0,0,0,0
TXN000798,CUST1479,2024-05-21,SWIFT,41658.48,Japan,Low,Retail,Healthcare,4,0,0,0,0,0,15,0
TXN000799,CUST1341,2024-02-07,Cash Deposit,52529.37,UK,Low,SME,Import/Export,1,0,0,0,0,0,15,0
TXN000800,CUST1170,2024-05-15,Crypto Exchange,361.37,USA,Low,Retail,Import/Export,4,0,0,0,0,0,0,0
TXN000801,CUST1475,2024-04-01,SWIFT,98793.71,Syria,High,Corporate,Finance,11,0,0,1,0,1,100,1
TXN000802,CUST1036,2024-01-10,SWIFT,116984.42,India,Low,SME,Retail Trade,17,0,1,0,0,0,50,1
TXN000803,CUST1481,2024-07-25,SWIFT,4846.29,Japan,Low,HNI,Hospitality,1,0,0,0,0,0,20,0
TXN000804,CUST1001,2024-09-03,Crypto Exchange,4641.71,India,Low,HNI,Healthcare,5,0,0,0,0,0,35,0
TXN000805,CUST1183,2024-07-24,Cash Withdrawal,981.16,India,Low,SME,Healthcare,1,0,0,0,0,0,0,0
TXN000806,CUST1436,2024-08-23,Crypto Exchange,2523.18,Japan,Low,SME,IT Services,3,0,0,0,0,0,0,0
TXN000807,CUST1090,2024-04-07,RTGS,1531.7,UK,Low,Retail,Hospitality,4,0,0,0,0,0,0,0
TXN000808,CUST1322,2024-11-19,Wire Transfer,112241.23,Germany,Low,SME,Hospitality,2,0,0,0,0,0,15,0
TXN000809,CUST1098,2024-05-02,NEFT,78346.68,North Korea,High,Retail,Healthcare,20,0,0,0,0,0,65,1
TXN000810,CUST1028,2024-01-22,RTGS,145255.18,Singapore,Low,SME,Retail Trade,19,0,0,0,0,0,30,1
TXN000811,CUST1036,2024-09-07,Cash Deposit,32975.42,Australia,Low,Retail,Healthcare,1,0,0,0,0,0,15,0
TXN000812,CUST1470,2024-11-28,RTGS,54575.08,USA,Low,Retail,Real Estate,1,0,0,0,0,0,15,0
TXN000813,CUST1025,2024-02-19,Crypto Exchange,126810.22,Japan,Low,SME,Retail Trade,8,0,1,0,0,1,65,1
TXN000814,CUST1172,2024-12-16,Wire Transfer,23920.91,Singapore,Low,HNI,Import/Export,5,0,0,0,0,0,30,0
TXN000815,CUST1428,2024-10-30,Wire Transfer,4847.66,Syria,High,Corporate,Retail Trade,10,0,0,0,0,0,70,1
TXN000816,CUST1051,2024-01-09,Cash Deposit,86325.17,Iran,High,HNI,Retail Trade,14,0,0,0,0,0,65,1
TXN000817,CUST1327,2024-07-29,SWIFT,1489.84,USA,Low,SME,Finance,2,0,0,0,0,0,0,0
TXN000818,CUST1019,2024-11-09,SWIFT,3689.4,India,Low,Corporate,Healthcare,3,0,0,0,0,0,0,0
TXN000819,CUST1002,2024-09-28,Wire Transfer,16882.99,India,Low,Corporate,Real Estate,5,0,0,0,0,0,30,0
TXN000820,CUST1389,2024-11-16,Crypto Exchange,1295.7,Australia,Low,Corporate,Hospitality,2,0,0,0,0,0,0,0
TXN000821,CUST1099,2024-12-16,Cash Deposit,23611.7,Japan,Low,Retail,Retail Trade,4,0,0,0,0,0,15,0
TXN000822,CUST1081,2024-07-05,RTGS,5650.57,UK,Low,Retail,IT Services,2,0,0,0,0,0,20,0
TXN000823,CUST1171,2024-01-27,Wire Transfer,4618.24,Singapore,Low,HNI,IT Services,2,0,0,0,0,0,20,0
TXN000824,CUST1014,2024-02-06,Wire Transfer,374631.39,UK,Low,HNI,Finance,18,0,1,0,0,0,50,1
TXN000825,CUST1050,2024-04-12,SWIFT,23539.61,Germany,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0
TXN000826,CUST1299,2024-03-15,SWIFT,7851.28,North Korea,High,HNI,IT Services,9,0,0,1,0,1,100,1
TXN000827,CUST1016,2024-02-26,Cash Deposit,15778.36,Japan,Low,Retail,Import/Export,4,0,0,0,0,0,15,0
TXN000828,CUST1087,2024-11-05,Cash Withdrawal,4715.22,USA,Low,SME,Real Estate,5,0,0,0,0,0,35,0
TXN000829,CUST1295,2024-09-24,SWIFT,46119.66,Germany,Low,Corporate,IT Services,2,0,0,0,0,0,15,0
TXN000830,CUST1428,2024-08-07,Wire Transfer,1601.03,Australia,Low,HNI,Import/Export,2,0,0,0,0,0,0,0
TXN000831,CUST1222,2024-10-20,Cash Deposit,20412.51,India,Low,Corporate,Finance,4,0,0,0,0,0,15,0
TXN000832,CUST1020,2024-09-15,Crypto Exchange,19725.19,India,Low,HNI,Healthcare,4,0,0,0,0,0,15,0
TXN000833,CUST1245,2024-05-03,SWIFT,5093.3,India,Low,Retail,Hospitality,5,0,0,0,0,0,35,0
TXN000834,CUST1354,2024-07-02,Cash Deposit,13216.21,UK,Low,HNI,Real Estate,2,0,0,0,0,0,15,0
TXN000835,CUST1046,2024-06-05,RTGS,1240.57,USA,Low,Retail,Hospitality,4,0,0,0,0,0,0,0
TXN000836,CUST1382,2024-03-11,SWIFT,32404.11,Japan,Low,Retail,Hospitality,4,0,0,0,0,0,15,0
TXN000837,CUST1446,2024-12-26,SWIFT,6140.41,Australia,Low,SME,Healthcare,1,0,0,0,0,0,20,0
TXN000838,CUST1036,2024-09-28,Cash Withdrawal,3699.36,India,Low,HNI,Healthcare,3,0,0,0,0,0,0,0
TXN000839,CUST1138,2024-02-11,RTGS,39085.77,Singapore,Low,Corporate,Retail Trade,3,0,0,0,0,0,15,0
TXN000840,CUST1028,2024-07-15,Wire Transfer,2817.16,UK,Low,SME,IT Services,4,0,0,0,0,0,0,0
TXN000841,CUST1187,2024-10-13,RTGS,979.76,Australia,Low,SME,Real Estate,1,0,0,0,0,0,0,0
TXN000842,CUST1396,2024-05-02,Cash Withdrawal,784.51,Singapore,Low,Corporate,Real Estate,1,0,0,0,0,0,0,0
TXN000843,CUST1377,2024-04-25,RTGS,20110.85,UK,Low,Corporate,Retail Trade,3,0,0,0,0,0,15,0
TXN000844,CUST1257,2024-02-02,Wire Transfer,1187.2,UK,Low,HNI,Import/Export,3,0,0,0,0,0,0,0
TXN000845,CUST1256,2024-09-29,RTGS,112666.94,Australia,Low,Retail,Hospitality,5,0,0,0,0,0,30,0
TXN000846,CUST1231,2024-12-20,RTGS,356.78,Japan,Low,SME,Retail Trade,1,0,0,0,0,0,0,0
TXN000847,CUST1452,2024-07-19,Wire Transfer,103226.88,USA,Low,HNI,IT Services,3,0,0,0,0,0,15,0
TXN000848,CUST1039,2024-02-27,Cash Withdrawal,11120.29,Australia,Low,Retail,Real Estate,2,0,0,0,0,0,15,0
TXN000849,CUST1447,2024-01-12,RTGS,7008.86,UK,Low,Corporate,Finance,4,0,0,0,0,0,20,0
TXN000850,CUST1277,2024-08-03,Cash Withdrawal,3578.22,Germany,Low,Corporate,Hospitality,1,0,0,0,0,0,0,0
TXN000851,CUST1032,2024-04-28,Crypto Exchange,14745.66,Japan,Low,Retail,Retail Trade,5,0,0,0,0,0,30,0
TXN000852,CUST1210,2024-06-16,RTGS,7658.32,Germany,Low,SME,Healthcare,5,0,0,0,0,0,35,0
TXN000853,CUST1271,2024-10-17,Cash Withdrawal,42402.09,USA,Low,HNI,Hospitality,3,0,0,0,0,0,15,0
TXN000854,CUST1133,2024-05-27,Cash Withdrawal,71293.52,Syria,High,Corporate,Hospitality,10,0,0,1,0,1,100,1
TXN000855,CUST1362,2024-02-29,Cash Deposit,6241.13,North Korea,High,Corporate,Real Estate,16,0,1,0,1,1,100,1
TXN000856,CUST1190,2024-09-30,Cash Deposit,9617.52,UK,Low,HNI,Finance,1,0,0,0,0,0,20,0
TXN000857,CUST1207,2024-08-22,Cash Deposit,10152.27,UK,Low,HNI,Retail Trade,2,0,0,0,0,0,15,0
TXN000858,CUST1378,2024-05-31,RTGS,180422.23,Singapore,Low,SME,Healthcare,9,0,0,0,0,1,45,1
TXN000859,CUST1245,2024-10-09,RTGS,4636.35,USA,Low,Retail,Real Estate,19,0,1,0,0,1,70,1
TXN000860,CUST1400,2024-02-12,Wire Transfer,4696.54,Singapore,Low,SME,Real Estate,4,0,0,0,0,0,20,0
TXN000861,CUST1490,2024-04-09,SWIFT,7439.67,Germany,Low,Retail,Finance,3,0,0,0,0,0,20,0
TXN000862,CUST1261,2024-07-22,Cash Withdrawal,12857.76,USA,Low,Retail,Healthcare,4,0,0,0,0,0,15,0
TXN000863,CUST1190,2024-06-28,Cash Withdrawal,623.13,UK,Low,Retail,Import/Export,4,0,0,0,0,0,0,0
TXN000864,CUST1044,2024-07-31,SWIFT,1072.47,Japan,Low,Corporate,Healthcare,4,0,0,0,0,0,0,0
TXN000865,CUST1412,2024-03-12,SWIFT,24708.34,Japan,Low,HNI,Healthcare,5,0,0,0,0,0,30,0
TXN000866,CUST1073,2024-09-25,SWIFT,10470.3,UK,Low,Corporate,Import/Export,1,0,0,0,0,0,15,0
TXN000867,CUST1302,2024-07-28,Wire Transfer,6148.88,Australia,Low,HNI,IT Services,3,0,0,0,0,0,20,0
TXN000868,CUST1284,2024-03-11,NEFT,8330.27,USA,Low,HNI,Healthcare,2,0,0,0,0,0,20,0
TXN000869,CUST1148,2024-06-03,Crypto Exchange,13648.33,Japan,Low,HNI,IT Services,5,0,0,0,0,0,30,0
TXN000870,CUST1286,2024-01-02,Wire Transfer,3606.02,USA,Low,HNI,Real Estate,3,0,0,0,0,0,0,0
TXN000871,CUST1327,2024-12-06,RTGS,2521.33,UK,Low,HNI,IT Services,4,0,0,0,0,0,0,0
TXN000872,CUST1464,2024-05-21,Wire Transfer,486781.4,UK,Low,Corporate,IT Services,20,0,0,0,0,0,30,1
TXN000873,CUST1061,2024-10-21,RTGS,10870.06,India,Low,SME,Finance,3,0,0,0,0,0,15,0
TXN000874,CUST1029,2024-12-20,SWIFT,5398.04,Syria,High,Corporate,Import/Export,16,0,1,0,0,1,100,1
TXN000875,CUST1321,2024-11-02,Wire Transfer,1867.66,Japan,Low,Corporate,Retail Trade,2,0,0,0,0,0,0,0
TXN000876,CUST1446,2024-12-16,Crypto Exchange,14948.69,Japan,Low,SME,Retail Trade,3,0,0,0,0,0,15,0
TXN000877,CUST1357,2024-10-23,NEFT,630.26,UK,Low,SME,IT Services,2,0,0,0,0,0,0,0
TXN000878,CUST1265,2024-09-05,Crypto Exchange,464408.32,Myanmar,High,SME,Import/Export,9,0,0,0,0,0,65,1
TXN000879,CUST1487,2024-02-09,SWIFT,37938.95,India,Low,Retail,Hospitality,2,0,0,0,0,0,15,0
TXN000880,CUST1245,2024-07-04,RTGS,16463.42,USA,Low,SME,Import/Export,4,0,0,0,0,0,15,0
TXN000881,CUST1305,2024-06-04,RTGS,11897.04,India,Low,SME,Real Estate,1,0,0,0,0,0,15,0
TXN000882,CUST1438,2024-06-06,Cash Deposit,35384.76,USA,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0
TXN000883,CUST1040,2024-02-27,Crypto Exchange,8760.03,India,Low,HNI,Healthcare,11,0,1,0,0,1,70,1
TXN000884,CUST1129,2024-12-07,Cash Withdrawal,5030.67,Yemen,High,Retail,IT Services,11,0,0,1,0,1,100,1
TXN000885,CUST1382,2024-06-29,Cash Withdrawal,7252.99,USA,Low,SME,Finance,7,0,1,0,1,1,95,1
TXN000886,CUST1144,2024-01-03,NEFT,98539.39,Australia,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0
TXN000887,CUST1471,2024-10-28,RTGS,37106.78,USA,Low,HNI,Import/Export,4,0,0,0,0,0,15,0
TXN000888,CUST1054,2024-07-13,Cash Withdrawal,512.19,Germany,Low,Corporate,Retail Trade,2,0,0,0,0,0,0,0
TXN000889,CUST1208,2024-03-04,Cash Withdrawal,1188.72,Germany,Low,Retail,Retail Trade,1,0,0,0,0,0,0,0
TXN000890,CUST1253,2024-10-12,Cash Withdrawal,3174.08,Australia,Low,SME,Healthcare,1,0,0,0,0,0,0,0
TXN000891,CUST1252,2024-08-21,Cash Withdrawal,190403.11,Germany,Low,Retail,Hospitality,12,0,0,0,0,1,45,1
TXN000892,CUST1430,2024-04-01,Cash Withdrawal,8207.2,Germany,Low,HNI,Healthcare,19,0,0,0,1,0,60,1
TXN000893,CUST1500,2024-02-03,Cash Deposit,8426.5,UK,Low,Retail,Healthcare,2,0,0,0,0,0,20,0
TXN000894,CUST1304,2024-08-05,Cash Deposit,17614.69,Australia,Low,HNI,IT Services,4,0,0,0,0,0,15,0
TXN000895,CUST1365,2024-11-25,Crypto Exchange,2728.16,Germany,Low,SME,Retail Trade,3,0,0,0,0,0,0,0
TXN000896,CUST1308,2024-05-22,NEFT,10723.04,USA,Low,HNI,Hospitality,4,0,0,0,0,0,15,0
TXN000897,CUST1128,2024-11-17,Cash Deposit,63375.58,Japan,Low,HNI,Hospitality,7,0,0,1,1,0,75,1
TXN000898,CUST1155,2024-12-04,Wire Transfer,2609.53,Japan,Low,Retail,Retail Trade,5,0,0,0,0,0,15,0
TXN000899,CUST1405,2024-12-04,Cash Withdrawal,3238.04,Germany,Low,HNI,Real Estate,4,0,0,0,0,0,0,0
TXN000900,CUST1277,2024-10-03,Crypto Exchange,982.41,Singapore,Low,SME,Retail Trade,1,0,0,0,0,0,0,0
TXN000901,CUST1016,2024-08-18,SWIFT,2028.7,UK,Low,HNI,IT Services,4,0,0,0,0,0,0,0
TXN000902,CUST1018,2024-12-03,NEFT,1066.86,Japan,Low,Retail,Real Estate,3,0,0,0,0,0,0,0
TXN000903,CUST1084,2024-06-08,Cash Deposit,1874.67,Australia,Low,HNI,Hospitality,4,0,0,0,0,0,0,0
TXN000904,CUST1056,2024-12-16,NEFT,39358.32,Singapore,Low,HNI,Healthcare,5,0,0,0,0,0,30,0
TXN000905,CUST1287,2024-07-19,Wire Transfer,1950.62,UK,Low,Corporate,Finance,4,0,0,0,0,0,0,0
TXN000906,CUST1193,2024-06-13,Cash Withdrawal,200000.0,India,Low,SME,Retail Trade,1,1,0,0,0,0,20,0
TXN000907,CUST1065,2024-10-25,Crypto Exchange,16983.15,India,Low,SME,Import/Export,3,0,0,0,0,0,15,0
TXN000908,CUST1219,2024-06-28,SWIFT,10692.03,India,Low,SME,Import/Export,2,0,0,0,0,0,15,0
TXN000909,CUST1331,2024-12-18,Wire Transfer,2236.04,India,Low,SME,Finance,3,0,0,0,0,0,0,0
TXN000910,CUST1086,2024-01-20,Cash Withdrawal,438515.83,Germany,Low,Retail,Finance,13,0,1,0,1,1,90,1
TXN000911,CUST1165,2024-02-21,SWIFT,23166.55,Australia,Low,Retail,Retail Trade,2,0,0,0,0,0,15,0
