txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label,country_risk_enc,segment_enc,txn_type_enc,industry_enc,amount_log,structuring_flag,high_value_flag,combined_alert_score,ml_risk_score,ml_alert,risk_tier
TXN000505,CUST1169,2024-12-09,Wire Transfer,1373.49,India,Low,Corporate,IT Services,1,0,0,0,0,0,0,0,1,0,6,3,7.225838032205972,0,0,0,0.2,0,Low
TXN000506,CUST1342,2024-09-18,Wire Transfer,380.37,India,Low,HNI,Real Estate,1,0,0,0,0,0,0,0,1,1,6,5,5.943770032495302,0,0,0,0.2,0,Low
TXN000507,CUST1329,2024-05-15,Cash Withdrawal,5409.38,Germany,Low,Corporate,Hospitality,1,0,0,0,0,0,20,0,1,0,1,2,8.596074609669541,1,0,0,1.8,0,Low
TXN000508,CUST1089,2024-07-03,Cash Withdrawal,190718.2,India,Low,Retail,Retail Trade,6,0,1,1,0,1,85,1,1,2,1,6,12.158557468219453,0,1,3,99.4,1,High
TXN000509,CUST1489,2024-07-09,Wire Transfer,23773.18,Japan,Low,SME,Healthcare,3,0,0,0,0,0,15,0,1,3,6,1,10.076355396808282,0,0,0,0.2,0,Low
TXN000510,CUST1205,2024-07-16,Cash Withdrawal,77152.22,Australia,Low,HNI,Hospitality,4,0,0,0,0,0,15,0,1,1,1,2,11.253548593796562,0,0,0,0.6,0,Low
TXN000511,CUST1332,2024-12-22,Cash Deposit,9055.63,Australia,Low,Corporate,IT Services,1,0,0,0,0,0,20,0,1,0,0,3,9.111252365161093,1,0,0,2.9,0,Low
TXN000512,CUST1432,2024-10-29,SWIFT,93239.18,Germany,Low,Corporate,IT Services,5,0,0,0,0,0,30,0,1,0,5,3,11.44293402364976,0,0,0,3.1,0,Low
TXN000513,CUST1092,2024-11-09,Cash Withdrawal,1022.34,India,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0,1,1,1,6,6.9308270665498934,0,0,0,0.2,0,Low
TXN000514,CUST1249,2024-01-24,SWIFT,629.5,India,Low,Retail,Hospitality,3,0,0,0,0,0,0,0,1,2,5,2,6.446513155404975,0,0,0,0.1,0,Low
TXN000515,CUST1006,2024-06-22,Crypto Exchange,7455.28,Singapore,Low,Corporate,Healthcare,5,0,0,0,0,0,35,0,1,0,2,1,8.916811909308375,1,0,0,1.2,0,Low
TXN000516,CUST1316,2024-05-07,RTGS,14416.06,Germany,Low,Retail,Hospitality,3,0,0,0,0,0,15,0,1,2,4,2,9.576167506556729,0,0,0,0.1,0,Low
TXN000517,CUST1328,2024-10-12,Crypto Exchange,7715.28,Singapore,Low,HNI,Real Estate,1,0,0,0,0,0,20,0,1,1,2,5,8.951087661599463,1,0,0,0.6,0,Low
TXN000518,CUST1478,2024-08-28,Crypto Exchange,441237.04,Syria,High,Corporate,Finance,15,0,1,0,1,1,100,1,0,0,2,0,12.997339782046437,0,1,3,100.0,1,High
TXN000519,CUST1206,2024-08-15,SWIFT,364.61,Japan,Low,Corporate,IT Services,5,0,0,0,0,0,15,0,1,0,5,3,5.901567191503521,0,0,0,0.5,0,Low
TXN000520,CUST1438,2024-03-01,Cash Withdrawal,7089.14,Germany,Low,HNI,Hospitality,1,0,0,0,0,0,20,0,1,1,1,2,8.866460365452518,1,0,0,1.9,0,Low
TXN000521,CUST1211,2024-01-01,NEFT,406302.48,Australia,Low,Retail,Finance,14,0,0,0,0,0,30,1,1,2,3,0,12.914855647038818,0,1,0,98.5,1,High
TXN000522,CUST1422,2024-08-20,Cash Deposit,1145.16,UK,Low,Retail,Retail Trade,5,0,0,0,0,0,15,0,1,2,0,6,7.044172503585117,0,0,0,1.4,0,Low
TXN000523,CUST1307,2024-07-05,RTGS,22126.0,Australia,Low,HNI,Healthcare,4,0,0,0,0,0,15,0,1,1,4,1,10.004553861270931,0,0,0,0.1,0,Low
TXN000524,CUST1388,2024-06-30,Cash Withdrawal,483995.16,Yemen,High,Corporate,IT Services,16,0,0,1,1,1,100,1,0,0,1,3,13.089832251782997,0,1,3,100.0,1,High
TXN000525,CUST1369,2024-11-08,Cash Withdrawal,14043.25,USA,Low,HNI,IT Services,2,0,0,0,0,0,15,0,1,1,1,3,9.549968338326124,0,0,0,0.3,0,Low
TXN000526,CUST1436,2024-04-07,SWIFT,98494.59,Somalia,High,HNI,Real Estate,8,0,0,0,0,0,65,1,0,1,5,5,11.4977670545843,0,0,0,91.8,1,High
TXN000527,CUST1255,2024-01-25,RTGS,244764.67,Singapore,Low,Retail,Finance,10,0,0,1,0,1,65,1,1,2,4,0,12.408056582858086,0,1,2,100.0,1,High
TXN000528,CUST1310,2024-08-02,SWIFT,1978.67,Singapore,Low,SME,Finance,2,0,0,0,0,0,0,0,1,3,5,0,7.590685443131482,0,0,0,0.2,0,Low
TXN000529,CUST1493,2024-03-09,SWIFT,3748.83,USA,Low,SME,Import/Export,4,0,0,0,0,0,0,0,1,3,5,4,8.229465784603537,0,0,0,0.1,0,Low
TXN000530,CUST1453,2024-10-07,RTGS,1654.38,Japan,Low,SME,Retail Trade,3,0,0,0,0,0,0,0,1,3,4,6,7.411785868706208,0,0,0,0.1,0,Low
TXN000531,CUST1478,2024-11-15,Cash Deposit,7375.96,Australia,Low,Corporate,Real Estate,3,0,0,0,0,0,20,0,1,0,0,5,8.906116908611232,1,0,0,2.4,0,Low
TXN000532,CUST1471,2024-04-01,RTGS,33952.35,Singapore,Low,Corporate,Healthcare,5,0,0,0,0,0,30,0,1,0,4,1,10.432742802640186,0,0,0,0.2,0,Low
TXN000533,CUST1165,2024-10-14,Cash Withdrawal,1847.17,Germany,Low,Retail,Retail Trade,5,0,0,0,0,0,15,0,1,2,1,6,7.521951239312677,0,0,0,0.5,0,Low
TXN000534,CUST1341,2024-09-30,RTGS,17258.67,UK,Low,HNI,Healthcare,4,0,0,0,0,0,15,0,1,1,4,1,9.75612784510354,0,0,0,0.1,0,Low
TXN000535,CUST1267,2024-03-15,SWIFT,3657.79,India,Low,Retail,IT Services,1,0,0,0,0,0,0,0,1,2,5,3,8.204887770641927,0,0,0,0.1,0,Low
TXN000536,CUST1384,2024-05-08,RTGS,2466.83,USA,Low,Corporate,Import/Export,1,0,0,0,0,0,0,0,1,0,4,4,7.8110945009672506,0,0,0,0.1,0,Low
TXN000537,CUST1151,2024-01-17,NEFT,6901.23,UK,Low,Corporate,Retail Trade,4,0,0,0,0,0,20,0,1,0,3,6,8.839599826777025,1,0,0,1.0,0,Low
TXN000538,CUST1444,2024-10-14,RTGS,7309.56,Australia,Low,Corporate,Healthcare,14,0,0,1,0,0,55,1,1,0,4,1,8.897075157196769,1,0,1,100.0,1,High
TXN000539,CUST1350,2024-01-07,Wire Transfer,1714.95,Australia,Low,SME,Finance,3,0,0,0,0,0,0,0,1,3,6,0,7.447722142094264,0,0,0,0.2,0,Low
TXN000540,CUST1444,2024-11-20,Cash Deposit,3531.67,Australia,Low,HNI,Retail Trade,3,0,0,0,0,0,0,0,1,1,0,6,8.169809237958411,0,0,0,0.2,0,Low
TXN000541,CUST1279,2024-04-09,RTGS,1343.7,UK,Low,Corporate,Retail Trade,4,0,0,0,0,0,0,0,1,0,4,6,7.2039262188298245,0,0,0,0.1,0,Low
TXN000542,CUST1349,2024-09-20,Cash Deposit,4723.45,North Korea,High,Retail,Real Estate,9,0,1,0,1,0,100,1,0,2,0,5,8.460506431036189,1,0,2,100.0,1,High
TXN000543,CUST1020,2024-01-27,NEFT,154366.93,Japan,Low,Corporate,Import/Export,5,0,0,0,0,0,30,0,1,0,3,4,11.947094187744788,0,1,0,16.3,0,Low
TXN000544,CUST1154,2024-10-08,NEFT,8543.24,UK,Low,HNI,Retail Trade,1,0,0,0,0,0,20,0,1,1,3,6,9.053012650693104,1,0,0,0.5,0,Low
TXN000545,CUST1162,2024-02-04,NEFT,2836.74,Japan,Low,Corporate,Real Estate,5,0,0,0,0,0,15,0,1,0,3,5,7.950763239710642,0,0,0,0.3,0,Low
TXN000546,CUST1278,2024-04-23,Cash Withdrawal,348500.51,North Korea,High,HNI,IT Services,11,0,0,0,0,0,65,1,0,1,1,3,12.761397842028423,0,1,0,99.9,1,High
TXN000547,CUST1332,2024-06-26,RTGS,11169.81,Germany,Low,Retail,IT Services,2,0,0,0,0,0,15,0,1,2,4,3,9.321059405101078,0,0,0,0.1,0,Low
TXN000548,CUST1314,2024-06-13,RTGS,6846.6,Germany,Low,Corporate,IT Services,1,0,0,0,0,0,20,0,1,0,4,3,8.831653504900624,1,0,0,0.6,0,Low
TXN000549,CUST1276,2024-07-10,NEFT,5817.03,Singapore,Low,SME,IT Services,5,0,0,0,0,0,35,0,1,3,3,3,8.668716995452991,1,0,0,4.9,0,Low
TXN000550,CUST1022,2024-06-13,Cash Deposit,20358.42,Singapore,Low,SME,Healthcare,1,0,0,0,0,0,15,0,1,3,0,1,9.921298983028828,0,0,0,0.3,0,Low
TXN000551,CUST1085,2024-04-17,Wire Transfer,25241.92,Australia,Low,Retail,Healthcare,2,0,0,0,0,0,15,0,1,2,6,1,10.136300999345583,0,0,0,0.3,0,Low
TXN000552,CUST1217,2024-12-25,NEFT,3656.45,Australia,Low,Retail,Real Estate,4,0,0,0,0,0,0,0,1,2,3,5,8.20452146226085,0,0,0,0.1,0,Low
TXN000553,CUST1481,2024-03-19,RTGS,3416.16,India,Low,Retail,Healthcare,4,0,0,0,0,0,0,0,1,2,4,1,8.136565075719078,0,0,0,0.1,0,Low
TXN000554,CUST1019,2024-04-01,Wire Transfer,5363.77,Japan,Low,Retail,IT Services,3,0,0,0,0,0,20,0,1,2,6,3,8.587608783689172,1,0,0,0.9,0,Low
TXN000555,CUST1294,2024-07-17,SWIFT,256.5,Germany,Low,Corporate,Import/Export,4,0,0,0,0,0,0,0,1,0,5,4,5.551019720103791,0,0,0,0.1,0,Low
TXN000556,CUST1008,2024-09-30,Wire Transfer,834.82,India,Low,HNI,Healthcare,5,0,0,0,0,0,15,0,1,1,6,1,6.728413278897174,0,0,0,0.6,0,Low
TXN000557,CUST1381,2024-02-07,Crypto Exchange,7265.1,Somalia,High,Retail,Healthcare,14,0,0,0,0,0,70,1,0,2,2,1,8.890974975416967,1,0,0,97.2,1,High
TXN000558,CUST1015,2024-04-22,NEFT,62963.56,USA,Low,HNI,Real Estate,4,0,0,0,0,0,15,0,1,1,3,5,11.050327307406318,0,0,0,0.2,0,Low
TXN000559,CUST1434,2024-06-01,Cash Deposit,95554.45,Australia,Low,SME,Healthcare,3,0,0,0,0,0,15,0,1,3,0,1,11.467461986241698,0,0,0,0.7,0,Low
TXN000560,CUST1005,2024-01-03,Wire Transfer,5577.22,Singapore,Low,Corporate,IT Services,5,0,0,0,0,0,35,0,1,0,6,3,8.626625008069407,1,0,0,2.2,0,Low
TXN000561,CUST1280,2024-06-25,Cash Deposit,19241.71,USA,Low,Retail,Import/Export,4,0,0,0,0,0,15,0,1,2,0,4,9.864887566691783,0,0,0,0.2,0,Low
TXN000562,CUST1435,2024-04-23,Cash Deposit,12924.44,Singapore,Low,Corporate,Real Estate,3,0,0,0,0,0,15,0,1,0,0,5,9.466952741350386,0,0,0,0.1,0,Low
TXN000563,CUST1092,2024-10-08,Crypto Exchange,200000.0,Germany,Low,Retail,Retail Trade,5,1,0,0,0,0,35,0,1,2,2,6,12.206077645517674,0,1,0,3.1,0,Low
TXN000564,CUST1343,2024-04-11,Wire Transfer,269235.68,Myanmar,High,Retail,Import/Export,12,0,1,0,0,1,100,1,0,2,6,4,12.503346123042828,0,1,2,100.0,1,High
TXN000565,CUST1315,2024-03-19,NEFT,43449.84,Singapore,Low,SME,Healthcare,5,0,0,0,0,0,30,0,1,3,3,1,10.679385463072835,0,0,0,0.2,0,Low
TXN000566,CUST1161,2024-06-09,Wire Transfer,6688.36,USA,Low,HNI,Real Estate,2,0,0,0,0,0,20,0,1,1,6,5,8.80827348337417,1,0,0,1.6,0,Low
TXN000567,CUST1328,2024-07-03,Crypto Exchange,1932.73,USA,Low,HNI,Import/Export,3,0,0,0,0,0,0,0,1,1,2,4,7.567206059235213,0,0,0,0.1,0,Low
TXN000568,CUST1236,2024-06-05,Crypto Exchange,728.02,Germany,Low,HNI,Import/Export,5,0,0,0,0,0,15,0,1,1,2,4,6.5917011664745795,0,0,0,0.3,0,Low
TXN000569,CUST1330,2024-03-12,Cash Withdrawal,138394.37,Australia,Low,Retail,Retail Trade,7,0,0,0,0,0,30,1,1,2,1,6,11.837869867848891,0,1,0,92.3,1,High
TXN000570,CUST1296,2024-04-18,NEFT,10995.0,India,Low,HNI,Retail Trade,5,0,0,0,0,0,30,0,1,1,3,6,9.305286849285137,0,0,0,0.2,0,Low
TXN000571,CUST1457,2024-03-17,Crypto Exchange,2605.74,UK,Low,HNI,Healthcare,4,0,0,0,0,0,0,0,1,1,2,1,7.865855677467849,0,0,0,0.1,0,Low
TXN000572,CUST1395,2024-09-13,SWIFT,959.7,Singapore,Low,SME,Real Estate,1,0,0,0,0,0,0,0,1,3,5,5,6.867662185415693,0,0,0,0.1,0,Low
TXN000573,CUST1257,2024-11-10,Cash Deposit,3072.17,Australia,Low,Retail,Healthcare,2,0,0,0,0,0,0,0,1,2,0,1,8.03046488113404,0,0,0,0.2,0,Low
TXN000574,CUST1071,2024-10-16,Cash Deposit,1599.87,Singapore,Low,HNI,Real Estate,2,0,0,0,0,0,0,0,1,1,0,5,7.378302510449409,0,0,0,0.1,0,Low
TXN000575,CUST1247,2024-09-06,Cash Deposit,101794.61,USA,Low,SME,IT Services,1,0,0,0,0,0,15,0,1,3,0,3,11.530722258396601,0,1,0,3.0,0,Low
TXN000576,CUST1119,2024-09-22,Cash Deposit,30407.96,Japan,Low,Retail,Healthcare,3,0,0,0,0,0,15,0,1,2,0,1,10.322492580810048,0,0,0,0.3,0,Low
TXN000577,CUST1469,2024-11-28,Wire Transfer,8006.76,UK,Low,HNI,IT Services,1,0,0,0,0,0,20,0,1,1,6,3,8.988166350515977,1,0,0,1.5,0,Low
TXN000578,CUST1266,2024-05-14,RTGS,74601.52,Singapore,Low,SME,Retail Trade,5,0,0,0,0,0,30,0,1,3,4,6,11.219929565782174,0,0,0,1.5,0,Low
TXN000579,CUST1192,2024-11-30,NEFT,9100.21,Japan,Low,HNI,Import/Export,1,0,0,0,0,0,20,0,1,1,3,4,9.116162650698575,1,0,0,0.6,0,Low
TXN000580,CUST1192,2024-06-29,SWIFT,2226.25,Japan,Low,Corporate,Finance,3,0,0,0,0,0,0,0,1,0,5,0,7.708522919600753,0,0,0,0.1,0,Low
TXN000581,CUST1246,2024-08-13,Cash Deposit,79593.37,USA,Low,Retail,Finance,2,0,0,0,0,0,15,0,1,2,0,0,11.28469864068787,0,0,0,2.1,0,Low
TXN000582,CUST1329,2024-04-05,Cash Deposit,7810.51,Australia,Low,SME,Real Estate,12,0,0,0,1,0,60,1,1,3,0,5,8.963353566015,1,0,1,99.2,1,High
TXN000583,CUST1302,2024-07-29,Crypto Exchange,18185.23,India,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0,1,0,2,1,9.808419993297054,0,0,0,0.1,0,Low
TXN000584,CUST1293,2024-09-19,RTGS,7646.91,North Korea,High,Corporate,Real Estate,10,0,0,0,0,0,70,1,0,0,4,5,8.942187686879569,1,0,0,98.7,1,High
TXN000585,CUST1372,2024-08-17,Cash Deposit,1709.8,Singapore,Low,SME,IT Services,4,0,0,0,0,0,0,0,1,3,0,3,7.444716376352754,0,0,0,0.6,0,Low
TXN000586,CUST1087,2024-11-03,SWIFT,6090.54,USA,Low,Corporate,Retail Trade,5,0,0,0,0,0,35,0,1,0,5,6,8.71465620230003,1,0,0,2.3,0,Low
TXN000587,CUST1093,2024-12-17,RTGS,2178.89,UK,Low,SME,Real Estate,4,0,0,0,0,0,0,0,1,3,4,5,7.687029695794455,0,0,0,0.1,0,Low
TXN000588,CUST1035,2024-03-08,SWIFT,1018.21,India,Low,Corporate,Hospitality,1,0,0,0,0,0,0,0,1,0,5,2,6.926783096386719,0,0,0,0.1,0,Low
TXN000589,CUST1440,2024-11-06,Cash Deposit,32508.81,India,Low,HNI,Retail Trade,2,0,0,0,0,0,15,0,1,1,0,6,10.38929716892529,0,0,0,0.2,0,Low
TXN000590,CUST1314,2024-09-14,NEFT,142077.07,Japan,Low,Retail,Retail Trade,1,0,0,0,0,0,15,0,1,2,3,6,11.864131974237338,0,1,0,6.7,0,Low
TXN000591,CUST1337,2024-01-01,NEFT,398691.69,Singapore,Low,Corporate,Finance,18,0,1,1,0,1,85,1,1,0,3,0,12.895946198613956,0,1,3,100.0,1,High
TXN000592,CUST1404,2024-12-22,NEFT,994.41,Singapore,Low,HNI,Import/Export,1,0,0,0,0,0,0,0,1,1,3,4,6.903154712586569,0,0,0,0.1,0,Low
TXN000593,CUST1130,2024-02-12,Cash Deposit,18853.5,UK,Low,HNI,Retail Trade,5,0,0,0,0,0,30,0,1,1,0,6,9.844506891175902,0,0,0,1.3,0,Low
TXN000594,CUST1209,2024-12-29,Wire Transfer,3053.48,Australia,Low,SME,Real Estate,1,0,0,0,0,0,0,0,1,3,6,5,8.024364644351902,0,0,0,0.1,0,Low
TXN000595,CUST1060,2024-04-15,RTGS,3902.26,Australia,Low,Retail,Hospitality,3,0,0,0,0,0,0,0,1,2,4,2,8.269567380385938,0,0,0,0.1,0,Low
TXN000596,CUST1054,2024-10-26,RTGS,3332.27,UK,Low,Corporate,Hospitality,3,0,0,0,0,0,0,0,1,0,4,2,8.11170908312757,0,0,0,0.1,0,Low
TXN000597,CUST1216,2024-12-14,Cash Withdrawal,2217.23,Germany,Low,SME,Finance,2,0,0,0,0,0,0,0,1,3,1,0,7.7044648595584935,0,0,0,0.6,0,Low
TXN000598,CUST1401,2024-10-13,Cash Withdrawal,8714.84,Singapore,Low,HNI,Real Estate,4,0,0,0,0,0,20,0,1,1,1,5,9.072897338851503,1,0,0,1.5,0,Low
TXN000599,CUST1157,2024-07-22,RTGS,2329.89,Australia,Low,SME,Retail Trade,2,0,0,0,0,0,0,0,1,3,4,6,7.754005447875081,0,0,0,0.1,0,Low
TXN000600,CUST1337,2024-08-16,Cash Deposit,12157.3,Japan,Low,Retail,Healthcare,2,0,0,0,0,0,15,0,1,2,0,1,9.405767343115281,0,0,0,0.3,0,Low
TXN000601,CUST1260,2024-10-08,Cash Withdrawal,358054.0,Syria,High,HNI,Retail Trade,5,0,0,0,0,0,65,1,0,1,1,6,12.788441884867677,0,1,0,96.5,1,High
TXN000602,CUST1134,2024-11-07,Wire Transfer,6613.41,Singapore,Low,Corporate,Import/Export,14,0,0,0,0,0,35,1,1,0,6,4,8.797005881339233,1,0,0,89.5,1,High
TXN000603,CUST1224,2024-12-02,Crypto Exchange,7514.9,Japan,Low,Retail,Real Estate,5,0,0,0,0,0,35,0,1,2,2,5,8.924776055495403,1,0,0,1.5,0,Low
TXN000604,CUST1017,2024-12-11,Cash Deposit,5662.26,India,Low,Corporate,Finance,3,0,0,0,0,0,20,0,1,0,0,0,8.641754977120623,1,0,0,4.7,0,Low
TXN000605,CUST1000,2024-07-23,Cash Withdrawal,2076.95,UK,Low,Corporate,IT Services,4,0,0,0,0,0,0,0,1,0,1,3,7.639137109771998,0,0,0,0.2,0,Low
TXN000606,CUST1102,2024-02-05,RTGS,3411.28,India,Low,Retail,Healthcare,5,0,0,0,0,0,15,0,1,2,4,1,8.13513596855054,0,0,0,0.3,0,Low
TXN000607,CUST1424,2024-05-21,Crypto Exchange,25161.92,USA,Low,SME,Import/Export,5,0,0,0,0,0,30,0,1,3,2,4,10.133126761313962,0,0,0,0.2,0,Low
TXN000608,CUST1232,2024-05-13,Wire Transfer,17177.85,USA,Low,HNI,Finance,4,0,0,0,0,0,15,0,1,1,6,0,9.751434254997429,0,0,0,0.2,0,Low
TXN000609,CUST1286,2024-06-23,Cash Withdrawal,1869.95,India,Low,Retail,Finance,5,0,0,0,0,0,15,0,1,2,1,0,7.534201602239828,0,0,0,1.9,0,Low
TXN000610,CUST1448,2024-07-12,SWIFT,9405.02,Singapore,Low,SME,Healthcare,4,0,0,0,0,0,20,0,1,3,5,1,9.149105188805093,1,0,0,1.8,0,Low
TXN000611,CUST1387,2024-12-14,SWIFT,25011.24,Germany,Low,SME,Retail Trade,5,0,0,0,0,0,30,0,1,3,5,6,10.127120584035364,0,0,0,0.8,0,Low
TXN000612,CUST1246,2024-07-14,Wire Transfer,662.41,Australia,Low,Retail,Import/Export,2,0,0,0,0,0,0,0,1,2,6,4,6.497393200261266,0,0,0,0.1,0,Low
TXN000613,CUST1117,2024-09-21,Cash Withdrawal,18307.03,Singapore,Low,SME,Hospitality,1,0,0,0,0,0,15,0,1,3,1,2,9.815095040400113,0,0,0,0.3,0,Low
TXN000614,CUST1134,2024-07-23,Wire Transfer,2999.09,Australia,Low,Corporate,Import/Export,3,0,0,0,0,0,0,0,1,0,6,4,8.006397567200256,0,0,0,0.2,0,Low
TXN000615,CUST1476,2024-06-30,Cash Withdrawal,7654.85,Somalia,High,Corporate,Hospitality,11,0,0,1,0,0,90,1,0,0,1,2,8.943225340464366,1,0,1,100.0,1,High
TXN000616,CUST1103,2024-07-01,NEFT,19070.5,USA,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0,1,0,3,6,9.855950353078466,0,0,0,0.1,0,Low
TXN000617,CUST1040,2024-10-04,Wire Transfer,431604.77,North Korea,High,HNI,Finance,20,0,0,0,0,1,80,1,0,1,6,0,12.97526788113681,0,1,1,100.0,1,High
TXN000618,CUST1391,2024-10-22,Cash Deposit,2578.88,USA,Low,SME,Hospitality,1,0,0,0,0,0,0,0,1,3,0,2,7.855498165206057,0,0,0,0.2,0,Low
TXN000619,CUST1216,2024-09-14,Wire Transfer,540.6,UK,Low,HNI,Finance,4,0,0,0,0,0,0,0,1,1,6,0,6.294527721598065,0,0,0,0.3,0,Low
TXN000620,CUST1397,2024-12-23,Wire Transfer,705.34,Singapore,Low,Corporate,Hospitality,4,0,0,0,0,0,0,0,1,0,6,2,6.560096707969994,0,0,0,0.2,0,Low
TXN000621,CUST1004,2024-07-13,Cash Deposit,8709.13,Singapore,Low,Retail,Healthcare,1,0,0,0,0,0,20,0,1,2,0,1,9.0722419951083,1,0,0,1.4,0,Low
TXN000622,CUST1313,2024-05-14,NEFT,11963.12,USA,Low,SME,Real Estate,3,0,0,0,0,0,15,0,1,3,3,5,9.389667449789808,0,0,0,0.1,0,Low
TXN000623,CUST1313,2024-09-12,Cash Deposit,2087.09,Germany,Low,SME,Import/Export,2,0,0,0,0,0,0,0,1,3,0,4,7.644005051521878,0,0,0,0.3,0,Low
TXN000624,CUST1385,2024-07-24,Crypto Exchange,21118.16,UK,Low,SME,Import/Export,4,0,0,0,0,0,15,0,1,3,2,4,9.957935964301969,0,0,0,0.2,0,Low
TXN000625,CUST1067,2024-05-18,Wire Transfer,299903.02,USA,Low,Corporate,Retail Trade,9,0,0,0,0,1,45,1,1,0,6,6,12.611217769115418,0,1,1,100.0,1,High
TXN000626,CUST1068,2024-06-02,SWIFT,670.3,UK,Low,SME,Retail Trade,5,0,0,0,0,0,15,0,1,3,5,6,6.509216130944706,0,0,0,0.7,0,Low
TXN000627,CUST1024,2024-03-24,RTGS,7338.43,India,Low,HNI,IT Services,2,0,0,0,0,0,20,0,1,1,4,3,8.901016461917376,1,0,0,0.7,0,Low
TXN000628,CUST1243,2024-06-20,RTGS,1317.48,UK,Low,Retail,Hospitality,3,0,0,0,0,0,0,0,1,2,4,2,7.184234836925925,0,0,0,0.1,0,Low
TXN000629,CUST1285,2024-07-29,Wire Transfer,3048.02,India,Low,SME,Import/Export,3,0,0,0,0,0,0,0,1,3,6,4,8.022575506494455,0,0,0,0.1,0,Low
TXN000630,CUST1493,2024-11-28,NEFT,8700.17,Australia,Low,Corporate,Finance,5,0,0,0,0,0,35,0,1,0,3,0,9.0712127783593,1,0,0,3.6,0,Low
TXN000631,CUST1399,2024-12-10,Cash Withdrawal,398634.97,Iran,High,SME,Import/Export,17,0,0,0,0,0,65,1,0,3,1,4,12.895803923532322,0,1,0,99.9,1,High
TXN000632,CUST1475,2024-11-09,RTGS,2229.16,Singapore,Low,SME,Hospitality,4,0,0,0,0,0,0,0,1,3,4,2,7.709828610759261,0,0,0,0.1,0,Low
TXN000633,CUST1036,2024-04-26,Cash Withdrawal,4551.29,UK,Low,Retail,Real Estate,3,0,0,0,0,0,20,0,1,2,1,5,8.423385682036987,1,0,0,1.1,0,Low
TXN000634,CUST1363,2024-07-21,RTGS,36659.92,UK,Low,SME,Finance,4,0,0,0,0,0,15,0,1,3,4,0,10.509466616550714,0,0,0,0.1,0,Low
TXN000635,CUST1480,2024-09-23,NEFT,3410.66,Germany,Low,SME,Healthcare,4,0,0,0,0,0,0,0,1,3,3,1,8.13495425534623,0,0,0,0.1,0,Low
TXN000636,CUST1437,2024-04-30,RTGS,473196.8,India,Low,Retail,Real Estate,11,0,1,1,1,0,95,1,1,2,4,5,13.067268761878605,0,1,3,100.0,1,High
TXN000637,CUST1013,2024-02-12,Crypto Exchange,28382.79,India,Low,HNI,Finance,3,0,0,0,0,0,15,0,1,1,2,0,10.253573486547552,0,0,0,0.3,0,Low
TXN000638,CUST1043,2024-05-06,Cash Deposit,1488.37,Australia,Low,HNI,Import/Export,3,0,0,0,0,0,0,0,1,1,0,4,7.306108490734489,0,0,0,0.1,0,Low
TXN000639,CUST1064,2024-03-28,Crypto Exchange,17938.53,India,Low,Corporate,Finance,1,0,0,0,0,0,15,0,1,0,2,0,9.79476193683036,0,0,0,0.3,0,Low
TXN000640,CUST1440,2024-08-27,SWIFT,70428.47,Japan,Low,SME,Retail Trade,5,0,0,0,0,0,30,0,1,3,5,6,11.162367062508814,0,0,0,1.1,0,Low
TXN000641,CUST1280,2024-10-03,RTGS,198.85,USA,Low,HNI,Real Estate,5,0,0,0,0,0,15,0,1,1,4,5,5.297567085157333,0,0,0,0.3,0,Low
TXN000642,CUST1323,2024-11-23,RTGS,2451.99,Singapore,Low,HNI,Finance,3,0,0,0,0,0,0,0,1,1,4,0,7.805062967609332,0,0,0,0.2,0,Low
TXN000643,CUST1246,2024-08-14,Wire Transfer,19256.58,UK,Low,Corporate,Retail Trade,3,0,0,0,0,0,15,0,1,0,6,6,9.865660028444118,0,0,0,0.2,0,Low
TXN000644,CUST1079,2024-09-24,Wire Transfer,5975.55,Japan,Low,SME,IT Services,2,0,0,0,0,0,20,0,1,3,6,3,8.6955987573836,1,0,0,1.8,0,Low
TXN000645,CUST1240,2024-09-01,SWIFT,14139.38,UK,Low,Retail,Healthcare,1,0,0,0,0,0,15,0,1,2,5,1,9.556789813205445,0,0,0,0.3,0,Low
TXN000646,CUST1408,2024-01-04,Cash Deposit,3274.83,Singapore,Low,SME,Finance,3,0,0,0,0,0,0,0,1,3,0,0,8.094326551074602,0,0,0,0.5,0,Low
TXN000647,CUST1451,2024-03-24,Cash Deposit,9226.96,Australia,Low,HNI,Hospitality,4,0,0,0,0,0,20,0,1,1,0,2,9.129993284650526,1,0,0,1.9,0,Low
TXN000648,CUST1112,2024-11-16,SWIFT,6415.58,USA,Low,SME,IT Services,5,0,0,0,0,0,35,0,1,3,5,3,8.766640544463101,1,0,0,5.6,0,Low
TXN000649,CUST1465,2024-09-29,RTGS,46708.11,Japan,Low,SME,Import/Export,3,0,0,0,0,0,15,0,1,3,4,4,10.751694499578813,0,0,0,0.1,0,Low
TXN000650,CUST1436,2024-05-28,Cash Deposit,11868.36,India,Low,Retail,Real Estate,4,0,0,0,0,0,15,0,1,2,0,5,9.381715568711195,0,0,0,0.2,0,Low
